"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","dSlJg src 2","znYl0","RfDO5c","RfDO5c 2","znYl0 2","RfDO5c 4"
"https://lh3.googleusercontent.com/a/ACg8ocJh7BwVycRyr8on_QWxFyNVfMvCDrgIrz6cRaowtVQi=w36-h36-p-rp-mo-br100","Ivan Dwitanto","3 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","seminggu lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","4…","3","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjXo_qnYdyy3aL6dbkCx0awLTmdpXUjihkHWRAiXkbHfVp0U=w36-h36-p-rp-mo-ba3-br100","Joko Suhantono","Local Guide · 30 ulasan · 5 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","seminggu lalu","Bagus sekali","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di tempat…","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVI1nxgQYWXcWSPPE79s3vNzCNa1R_PO0LV61ovGIYCe0I=w36-h36-p-rp-mo-br100","Irawan Sukma","19 ulasan · 2 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","seminggu lalu","Pelayanan GK ramah....... beli nunggu terlalu lama dan ternyata ngambil sendiri...tanpa ada pemberitahuan.....jadi males kesana lagi.....","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocJbx8-BMquffPduVk6rEGjxGnycEDvwnA4WjS1D-gjk=w36-h36-p-rp-mo-br100","Rohmah Syarifah","1 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","seminggu lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLitG5uhq3_wxj1I9Xie7YKNwNTSEfZyJ8fxnJyj9C1=w36-h36-p-rp-mo-br100","Utami Karolina","2 ulasan · 6 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","seminggu lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWZ6P7xwupE9xErOl8jEETxAp2M8-gYkjTA_PEDbJkLbg=w36-h36-p-rp-mo-ba5-br100","Nieco joseph","Local Guide · 291 ulasan · 438 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","seminggu lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Makan siang…","Jenis makanan","Suka",""
"https://lh3.googleusercontent.com/a-/ALV-UjXo-Xt25lWvp2Yjb283-6Fw7CKGjAa_9Oot1O-iz6CxlRxJ=w36-h36-p-rp-mo-ba6-br100","iped","Local Guide · 250 ulasan · 2.047 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","seminggu lalu","Makan menu bebek favorit, ke Madura wajib coba ini","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di temp…","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocKrKlhu_doWZkpa1sqDjASZbAW5tHj7HfZNTkvZyBs5Xw=w36-h36-p-rp-mo-br100","Diah Islami","10 ulasan · 13 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","5…","5","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjWNI--tX1DNjdyce9Y0n_o--qmsjWDm5pKVxPsg_RmHOkI=w36-h36-p-rp-mo-ba3-br100","Donny Djasman","Local Guide · 18 ulasan · 57 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVd8jJT2LHHfHpXCnffmyWKZj3PB_zXr1KKuT1YKUXUkUd8=w36-h36-p-rp-mo-ba4-br100","Priskila Yesika","Local Guide · 60 ulasan · 58 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 minggu lalu","Oke saja","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Layanan","Makan di tempat…","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocJLpot-X_-91CsHp5PxK83rOmPk_hnXYSsuSBrJqom4=w36-h36-p-rp-mo-ba2-br100","Eny Kusrini","Local Guide · 5 ulasan · 4 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 minggu lalu","Bikin kangen porsi n sambel e..setelah kurleb 8thn akhiry bs mampir k sini lg..Porsi wareg..meskipun agak telat bebek  e ,msih d goreng soal e🥰 …","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjU-i7PwIIzDTUvFXXRboOamBL7hkLHCkmtQRYph8pVOyjY=w36-h36-p-rp-mo-br100","Maz Malicool","8 ulasan · 4 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","Mantap","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocIUG5awYPdusXmU0DHcWaiQg4LAjwebddYkBphqd8dN=w36-h36-p-rp-mo-br100","Ferry Santoso","1 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVcS9UU1R_dsNkMJSDa_qpoP7VnTT19nzFR0x1sG63RFyE=w36-h36-p-rp-mo-ba5-br100","D3tri","Local Guide · 147 ulasan · 632 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJerWiiU-tcDpD70AEkTHmsYPpZnG78glU-2vrXqybV=w36-h36-p-rp-mo-br100","Yulianto Pramono","2 ulasan · 60 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 minggu lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWNjcqd3IjJtirLE6Lqjwv_O84xUlMmcVPbn9nVqVUjvYc=w36-h36-p-rp-mo-ba5-br100","Tri Wahyu Adyantoro","Local Guide · 203 ulasan · 184 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUHZyJ4K2_lgr_Zz7Q7IqMG1n5qT7i1WI_XTj6P_HocvUg=w36-h36-p-rp-mo-ba6-br100","Widyanti Wisniasiarti","Local Guide · 475 ulasan · 2.013 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","Selalu mampir kesini kalau ke madura karena bebeknya memang recomeded","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Layanan…","","Suka",""
"https://lh3.googleusercontent.com/a-/ALV-UjWTSC7iX2ERxBK7PHTsDUakEE_ugyfzta2BjNucbcvtmA=w36-h36-p-rp-mo-br100","Sella's Htrt","79 ulasan · 166 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","Makanannya lumayan enak dan yang paling enak adalah sambal mangganya.
Pelayanan cepat namun pelayan pada pengambilan makanan kurang ramah. Saat di tanya bagian bebek yg tersedia malah d jawab jutek ktnya ga bisa pilih2 klo mau …","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","","Suka",""
"https://lh3.googleusercontent.com/a/ACg8ocIp0GyQyuN-UFPcowj1JhKvTakPyT-wSTvf5x__my4=w36-h36-p-rp-mo-ba3-br100","Eko Cahyo Putra","Local Guide · 51 ulasan · 10 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 minggu lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","4…","4","Bagikan","Layanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjUYfJXGD0TpTfatxf4WHRYJ2SvfSSqIee5zwk8tR-SjgYY=w36-h36-p-rp-mo-ba4-br100","Misbachul Munir","Local Guide · 43 ulasan · 39 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Makan di tempat…","Layanan","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWCb_gsulQTOiThzU2ot_jCKrFaJRizJtann2nZCRE5faay=w36-h36-p-rp-mo-ba5-br100","Ferry Ferdinand","Local Guide · 376 ulasan · 478 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Makan di tempat…","Layanan","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVWQdGFVLbeR4S0UbeJvjOoD4aSUVx2dM6vyl0DL-WJSFg=w36-h36-p-rp-mo-br100","AARON YAZID T R","3 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","2 minggu lalu","Sambelnya enak, rekomen beud!!","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","5…","","Bagikan","Makanan:"
"https://lh3.googleusercontent.com/a-/ALV-UjV_Z4zemQl0ezXJ5OOl4O-RYejcRv0Uudt8aktBFz9AavQ=w36-h36-p-rp-mo-br100","Yakobus Andre","1 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 minggu lalu","","Lainnya","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Makan di tempat…","Layanan","Bagikan",""
